time/s	mode	Capacity/mA.h	(Q-Qo)/mA.h	Ewe/V	cycle number	
2.040999989900958E+004	1	2.149822692194165E+001	-2.149822662588347E+001	2.4589121E+000	0.000000000000000E+000
2.043999989864636E+004	1	2.152984193866340E+001	-2.152984164193295E+001	2.4589503E+000	0.000000000000000E+000
2.046999989828315E+004	1	2.156145694679783E+001	-2.156145664939642E+001	2.4587021E+000	0.000000000000000E+000
2.049999989791993E+004	1	2.159307202530507E+001	-2.159307172723678E+001	2.4588740E+000	0.000000000000000E+000
2.052999989755671E+004	1	2.162468698547832E+001	-2.162468668674220E+001	2.4590268E+000	0.000000000000000E+000
2.055999989719350E+004	1	2.165630194025659E+001	-2.165630164086268E+001	2.4588740E+000	0.000000000000000E+000
2.058999989683028E+004	1	2.168791693857269E+001	-2.168791663851166E+001	2.4588740E+000	0.000000000000000E+000
2.061999989646707E+004	1	2.171953192092667E+001	-2.171953162020323E+001	2.4588549E+000	0.000000000000000E+000
2.064999989610385E+004	1	2.175114694059310E+001	-2.175114663919781E+001	2.4588740E+000	0.000000000000000E+000
2.067999989574064E+004	1	2.178276196887433E+001	-2.178276166680823E+001	2.4589503E+000	0.000000000000000E+000
2.070999989537742E+004	1	2.181437705774572E+001	-2.181437675501247E+001	2.4588549E+000	0.000000000000000E+000
2.073999989501420E+004	1	2.184599221664013E+001	-2.184599191322629E+001	2.4588931E+000	0.000000000000000E+000
2.076999989465099E+004	1	2.187760728668165E+001	-2.187760698259172E+001	2.4586830E+000	0.000000000000000E+000
2.079999989428777E+004	1	2.190922241423835E+001	-2.190922210948181E+001	2.4587593E+000	0.000000000000000E+000
2.082999989392456E+004	1	2.194083761534682E+001	-2.194083730992483E+001	2.4587593E+000	0.000000000000000E+000
2.085999989356134E+004	1	2.197245284243466E+001	-2.197245253634675E+001	2.4588740E+000	0.000000000000000E+000
2.088999989319812E+004	1	2.200406821501483E+001	-2.200406790825862E+001	2.4588931E+000	0.000000000000000E+000
2.091999989283491E+004	1	2.203568348651194E+001	-2.203568317908992E+001	2.4588931E+000	0.000000000000000E+000
2.094999989247169E+004	1	2.206729867170450E+001	-2.206729836361859E+001	2.4590075E+000	0.000000000000000E+000
2.097999989210848E+004	1	2.209891384749425E+001	-2.209891353874222E+001	2.4588549E+000	0.000000000000000E+000
2.100999989174526E+004	1	2.213052896054601E+001	-2.213052865113136E+001	2.4590459E+000	0.000000000000000E+000
2.103999989138205E+004	1	2.216214414613554E+001	-2.216214383605126E+001	2.4590075E+000	0.000000000000000E+000
2.106999989101883E+004	1	2.219375942158131E+001	-2.219375911082867E+001	2.4589503E+000	0.000000000000000E+000
2.109999989065561E+004	1	2.222537459324815E+001	-2.222537428182440E+001	2.4587784E+000	0.000000000000000E+000
2.112999989029240E+004	1	2.225698972815460E+001	-2.225698941607041E+001	2.4589694E+000	0.000000000000000E+000
2.115999988992918E+004	1	2.228860485170552E+001	-2.228860453895793E+001	2.4589694E+000	0.000000000000000E+000
2.118999988956597E+004	1	2.232021997851320E+001	-2.232021966509628E+001	2.4588549E+000	0.000000000000000E+000
2.121999988920275E+004	1	2.235183512831888E+001	-2.235183481422590E+001	2.4588358E+000	0.000000000000000E+000
2.124999988883953E+004	1	2.238345023739157E+001	-2.238344992262459E+001	2.4588358E+000	0.000000000000000E+000
2.127999988847632E+004	1	2.241506522673091E+001	-2.241506491129769E+001	2.4590075E+000	0.000000000000000E+000
2.130999988811310E+004	1	2.244668024859383E+001	-2.244667993248659E+001	2.4589312E+000	0.000000000000000E+000
2.133999988774989E+004	1	2.247829534814921E+001	-2.247829503136947E+001	2.4589312E+000	0.000000000000000E+000
2.136999988738667E+004	1	2.250991043198956E+001	-2.250991011453835E+001	2.4587977E+000	0.000000000000000E+000
2.139999988702346E+004	1	2.254152552762868E+001	-2.254152520950315E+001	2.4587977E+000	0.000000000000000E+000
2.142999988666024E+004	1	2.257314055103934E+001	-2.257314023223570E+001	2.4586830E+000	0.000000000000000E+000
2.145999988629702E+004	1	2.260475550361155E+001	-2.260475518414415E+001	2.4587212E+000	0.000000000000000E+000
2.148999988593381E+004	1	2.263637048635843E+001	-2.263637016622151E+001	2.4587021E+000	0.000000000000000E+000
2.151999988557059E+004	1	2.266798538098883E+001	-2.266798506017706E+001	2.4587402E+000	0.000000000000000E+000
2.154999988520738E+004	1	2.269960032169128E+001	-2.269960000020557E+001	2.4587593E+000	0.000000000000000E+000
2.157999988484416E+004	1	2.273121530405795E+001	-2.273121498190784E+001	2.4587593E+000	0.000000000000000E+000
2.160999988448095E+004	1	2.276283028941725E+001	-2.276282996659123E+001	2.4585111E+000	0.000000000000000E+000
2.163999988411773E+004	1	2.279444538028345E+001	-2.279444505678834E+001	2.4585686E+000	0.000000000000000E+000
2.166999988375451E+004	1	2.282606045387370E+001	-2.282606012970606E+001	2.4586258E+000	0.000000000000000E+000
2.169999988339130E+004	1	2.285767563082215E+001	-2.285767530598837E+001	2.4585495E+000	0.000000000000000E+000
2.172999988302808E+004	1	2.288929075237408E+001	-2.288929042686497E+001	2.4586639E+000	0.000000000000000E+000
2.175999988266487E+004	1	2.292090586326776E+001	-2.292090553708983E+001	2.4584157E+000	0.000000000000000E+000
2.178999988230165E+004	1	2.295252084407330E+001	-2.295252051722548E+001	2.4586258E+000	0.000000000000000E+000
2.181999988193843E+004	1	2.298413589687952E+001	-2.298413556935835E+001	2.4587212E+000	0.000000000000000E+000
2.184999988157522E+004	1	2.301575092407228E+001	-2.301575059588390E+001	2.4586449E+000	0.000000000000000E+000
2.187999988121200E+004	1	2.304736596232918E+001	-2.304736563347337E+001	2.4585686E+000	0.000000000000000E+000
2.190999988084879E+004	1	2.307898101354300E+001	-2.307898068402142E+001	2.4586449E+000	0.000000000000000E+000
2.193999988048557E+004	1	2.311059607222209E+001	-2.311059574204122E+001	2.4584539E+000	0.000000000000000E+000
2.196999988012236E+004	1	2.314221108273602E+001	-2.314221075189294E+001	2.4585686E+000	0.000000000000000E+000
2.199999987975914E+004	1	2.317382617128644E+001	-2.317382583977808E+001	2.4583776E+000	0.000000000000000E+000
2.202999987939592E+004	1	2.320544113333223E+001	-2.320544080116690E+001	2.4583585E+000	0.000000000000000E+000
2.205999987903271E+004	1	2.323705604109800E+001	-2.323705570826059E+001	2.4583967E+000	0.000000000000000E+000
2.208999987866949E+004	1	2.326867110733801E+001	-2.326867077382702E+001	2.4582629E+000	0.000000000000000E+000
2.211999987830628E+004	1	2.330028622225510E+001	-2.330028588807172E+001	2.4583585E+000	0.000000000000000E+000
2.214999987794306E+004	1	2.333190131625338E+001	-2.333190098140022E+001	2.4583395E+000	0.000000000000000E+000
2.217999987757984E+004	1	2.336351651893238E+001	-2.336351618340696E+001	2.4583395E+000	0.000000000000000E+000
2.220999987721663E+004	1	2.339513171792570E+001	-2.339513138173162E+001	2.4580719E+000	0.000000000000000E+000
2.223999987685341E+004	1	2.342674687037951E+001	-2.342674653352217E+001	2.4584539E+000	0.000000000000000E+000
2.226999987649020E+004	1	2.345836196027930E+001	-2.345836162275283E+001	2.4583011E+000	0.000000000000000E+000
2.229999987612698E+004	1	2.348997706082659E+001	-2.348997672264229E+001	2.4583967E+000	0.000000000000000E+000
2.232999987576377E+004	1	2.352159210273096E+001	-2.352159176388370E+001	2.4583776E+000	0.000000000000000E+000
2.235999987540055E+004	1	2.355320721073350E+001	-2.355320687122319E+001	2.4585302E+000	0.000000000000000E+000
2.238999987503733E+004	1	2.358482224309094E+001	-2.358482190290986E+001	2.4585686E+000	0.000000000000000E+000
2.241999987467412E+004	1	2.361643725862232E+001	-2.361643691777812E+001	2.4586639E+000	0.000000000000000E+000
2.244999987431090E+004	1	2.364805225144800E+001	-2.364805190994080E+001	2.4585302E+000	0.000000000000000E+000
2.247999987394769E+004	1	2.367966727696349E+001	-2.367966693478616E+001	2.4583967E+000	0.000000000000000E+000
2.250999987358447E+004	1	2.371128236439974E+001	-2.371128202155360E+001	2.4582820E+000	0.000000000000000E+000
2.253999987322126E+004	1	2.374289746696000E+001	-2.374289712344313E+001	2.4583967E+000	0.000000000000000E+000
2.256999987285804E+004	1	2.377451250154751E+001	-2.377451215736036E+001	2.4585111E+000	0.000000000000000E+000
2.259999987249482E+004	1	2.380612756068103E+001	-2.380612721583303E+001	2.4583776E+000	0.000000000000000E+000
2.262999987213161E+004	1	2.383774255530377E+001	-2.383774220979366E+001	2.4584157E+000	0.000000000000000E+000
2.265999987176839E+004	1	2.386935755855553E+001	-2.386935721237580E+001	2.4583585E+000	0.000000000000000E+000
2.268999987140518E+004	1	2.390097267677995E+001	-2.390097232992596E+001	2.4584157E+000	0.000000000000000E+000
2.271999987104196E+004	1	2.393258763645944E+001	-2.393258728893778E+001	2.4584730E+000	0.000000000000000E+000
2.274999987067874E+004	1	2.396420255068895E+001	-2.396420220249648E+001	2.4583585E+000	0.000000000000000E+000
2.277999987031553E+004	1	2.399581753175061E+001	-2.399581718289086E+001	2.4584539E+000	0.000000000000000E+000
2.280999986995231E+004	1	2.402743248756360E+001	-2.402743213803122E+001	2.4584348E+000	0.000000000000000E+000
2.283999986958910E+004	1	2.405904744224631E+001	-2.405904709203851E+001	2.4584539E+000	0.000000000000000E+000
2.286999986922588E+004	1	2.409066249120967E+001	-2.409066214033614E+001	2.4582438E+000	0.000000000000000E+000
2.289999986886267E+004	1	2.412227756610968E+001	-2.412227721456860E+001	2.4582820E+000	0.000000000000000E+000
2.292999986849945E+004	1	2.415389261188635E+001	-2.415389225967571E+001	2.4584157E+000	0.000000000000000E+000
2.295999986813623E+004	1	2.418550771094261E+001	-2.418550735805849E+001	2.4584730E+000	0.000000000000000E+000
2.298999986777302E+004	1	2.421712270291980E+001	-2.421712234937398E+001	2.4583585E+000	0.000000000000000E+000
2.301999986740980E+004	1	2.424873775409989E+001	-2.424873739988372E+001	2.4583776E+000	0.000000000000000E+000
2.304999986704659E+004	1	2.428035284574393E+001	-2.428035249085824E+001	2.4583395E+000	0.000000000000000E+000
2.307999986668337E+004	1	2.431196805059754E+001	-2.431196769504447E+001	2.4583776E+000	0.000000000000000E+000
2.310999986632016E+004	1	2.434358315208823E+001	-2.434358279586893E+001	2.4584730E+000	0.000000000000000E+000
2.313999986595694E+004	1	2.437519828589656E+001	-2.437519792901532E+001	2.4583395E+000	0.000000000000000E+000
2.316999986559372E+004	1	2.440681338980446E+001	-2.440681303224542E+001	2.4584157E+000	0.000000000000000E+000
2.319999986523051E+004	1	2.443842837244099E+001	-2.443842801421110E+001	2.4584730E+000	0.000000000000000E+000
2.322999986486729E+004	1	2.447004334765441E+001	-2.447004298874664E+001	2.4583967E+000	0.000000000000000E+000
2.325999986450408E+004	1	2.450165832285919E+001	-2.450165796327824E+001	2.4584730E+000	0.000000000000000E+000
2.328999986414086E+004	1	2.453327331981363E+001	-2.453327295957132E+001	2.4581294E+000	0.000000000000000E+000
2.331999986377764E+004	1	2.456488831703957E+001	-2.456488795613474E+001	2.4583776E+000	0.000000000000000E+000
2.334999986341443E+004	1	2.459650324323145E+001	-2.459650288166001E+001	2.4581676E+000	0.000000000000000E+000
2.337999986305121E+004	1	2.462811825947924E+001	-2.462811789724276E+001	2.4580913E+000	0.000000000000000E+000
2.340999986268800E+004	1	2.465973326356212E+001	-2.465973290066685E+001	2.4582057E+000	0.000000000000000E+000
2.343999986232478E+004	1	2.469134832902218E+001	-2.469134796545791E+001	2.4583967E+000	0.000000000000000E+000
2.346999986196157E+004	1	2.472296333544940E+001	-2.472296297121027E+001	2.4583776E+000	0.000000000000000E+000
2.349999986159835E+004	1	2.475457823357633E+001	-2.475457786868164E+001	2.4585111E+000	0.000000000000000E+000
2.352999986123513E+004	1	2.478619314555560E+001	-2.478619277999571E+001	2.4582820E+000	0.000000000000000E+000
2.355999986087192E+004	1	2.481780810000713E+001	-2.481780773377418E+001	2.4582820E+000	0.000000000000000E+000
2.358999986050870E+004	1	2.484942305204109E+001	-2.484942268514697E+001	2.4585495E+000	0.000000000000000E+000
2.361999986014549E+004	1	2.488103796440837E+001	-2.488103759685209E+001	2.4585686E+000	0.000000000000000E+000
2.364999985978227E+004	1	2.491265276325000E+001	-2.491265239502946E+001	2.4583585E+000	0.000000000000000E+000
2.367999985941905E+004	1	2.494426752516892E+001	-2.494426715626944E+001	2.4581676E+000	0.000000000000000E+000
2.370999985905584E+004	1	2.497588237122006E+001	-2.497588200165526E+001	2.4581103E+000	0.000000000000000E+000
2.373999985869262E+004	1	2.500749722813991E+001	-2.500749685790957E+001	2.4581103E+000	0.000000000000000E+000
2.376999985832941E+004	1	2.503911219803938E+001	-2.503911182714748E+001	2.4583585E+000	0.000000000000000E+000
2.379999985796619E+004	1	2.507072702876537E+001	-2.507072665720728E+001	2.4582820E+000	0.000000000000000E+000
2.382999985760298E+004	1	2.510234194885974E+001	-2.510234157662874E+001	2.4582629E+000	0.000000000000000E+000
2.385999985723976E+004	1	2.513395685954842E+001	-2.513395648664930E+001	2.4582820E+000	0.000000000000000E+000
2.388999985687654E+004	1	2.516557180270930E+001	-2.516557142914617E+001	2.4582820E+000	0.000000000000000E+000
2.391999985651333E+004	1	2.519718668825240E+001	-2.519718631402620E+001	2.4583967E+000	0.000000000000000E+000
2.394999985615011E+004	1	2.522880166025150E+001	-2.522880128535848E+001	2.4583585E+000	0.000000000000000E+000
2.397999985578690E+004	1	2.526041653541337E+001	-2.526041615985564E+001	2.4582248E+000	0.000000000000000E+000
2.400999985542368E+004	1	2.529203152968888E+001	-2.529203115345351E+001	2.4583585E+000	0.000000000000000E+000
2.403999985506047E+004	1	2.532364658851650E+001	-2.532364621161593E+001	2.4583967E+000	0.000000000000000E+000
2.406999985469725E+004	1	2.535526164230340E+001	-2.535526126473660E+001	2.4584157E+000	0.000000000000000E+000
2.409999985433403E+004	1	2.538687649711801E+001	-2.538687611888077E+001	2.4582820E+000	0.000000000000000E+000
2.412999985397082E+004	1	2.541849142412167E+001	-2.541849104521121E+001	2.4583585E+000	0.000000000000000E+000
2.415999985360760E+004	1	2.545010629462415E+001	-2.545010591505369E+001	2.4582629E+000	0.000000000000000E+000
2.418999985324439E+004	1	2.548172105506430E+001	-2.548172067482894E+001	2.4583204E+000	0.000000000000000E+000
2.421999985288117E+004	1	2.551333583192859E+001	-2.551333545103717E+001	2.4582057E+000	0.000000000000000E+000
2.424999985251795E+004	1	2.554495071391211E+001	-2.554495033236016E+001	2.4581294E+000	0.000000000000000E+000
2.427999985215474E+004	1	2.557656567282227E+001	-2.557656529059912E+001	2.4580529E+000	0.000000000000000E+000
2.430999985179152E+004	1	2.560818054948230E+001	-2.560818016658433E+001	2.4580338E+000	0.000000000000000E+000
2.433999985142831E+004	1	2.563979552492635E+001	-2.563979514135636E+001	2.4578621E+000	0.000000000000000E+000
2.436999985106509E+004	1	2.567141046603230E+001	-2.567141008178491E+001	2.4580338E+000	0.000000000000000E+000
2.439999985070188E+004	1	2.570302545740795E+001	-2.570302507249440E+001	2.4579384E+000	0.000000000000000E+000
2.442999985033866E+004	1	2.573464041663584E+001	-2.573464003105379E+001	2.4579575E+000	0.000000000000000E+000
2.445999984997544E+004	1	2.576625543406801E+001	-2.576625504781728E+001	2.4578621E+000	0.000000000000000E+000
2.448999984961223E+004	1	2.579787046256704E+001	-2.579787007564857E+001	2.4578621E+000	0.000000000000000E+000
2.451999984924901E+004	1	2.582948551455486E+001	-2.582948512696171E+001	2.4579003E+000	0.000000000000000E+000
2.454999984888580E+004	1	2.586110064161527E+001	-2.586110025334709E+001	2.4579384E+000	0.000000000000000E+000
2.457999984852258E+004	1	2.589271580124111E+001	-2.589271541230626E+001	2.4579384E+000	0.000000000000000E+000
2.460999984815936E+004	1	2.592433089779574E+001	-2.592433050818588E+001	2.4579957E+000	0.000000000000000E+000
2.463999984779615E+004	1	2.595594590128184E+001	-2.595594551099973E+001	2.4580338E+000	0.000000000000000E+000
2.466999984743293E+004	1	2.598756090965584E+001	-2.598756051870542E+001	2.4579003E+000	0.000000000000000E+000
2.469999984706972E+004	1	2.601917585761456E+001	-2.601917546599359E+001	2.4579194E+000	0.000000000000000E+000
2.472999984670650E+004	1	2.605079086292055E+001	-2.605079047063366E+001	2.4579384E+000	0.000000000000000E+000
2.475999984634329E+004	1	2.608240588224430E+001	-2.608240548929490E+001	2.4577856E+000	0.000000000000000E+000
2.478999984598007E+004	1	2.611402089199352E+001	-2.611402049837197E+001	2.4579003E+000	0.000000000000000E+000
2.481999984561685E+004	1	2.614563589621065E+001	-2.614563550192144E+001	2.4578621E+000	0.000000000000000E+000
2.484999984525364E+004	1	2.617725090055416E+001	-2.617725050560241E+001	2.4578621E+000	0.000000000000000E+000
2.487999984489042E+004	1	2.620886593279177E+001	-2.620886553716135E+001	2.4578047E+000	0.000000000000000E+000
2.490999984452721E+004	1	2.624048101497340E+001	-2.624048061867889E+001	2.4577665E+000	0.000000000000000E+000
2.493999984416399E+004	1	2.627209605274647E+001	-2.627209565577902E+001	2.4578431E+000	0.000000000000000E+000
2.496999984380078E+004	1	2.630371108291234E+001	-2.630371068527720E+001	2.4577665E+000	0.000000000000000E+000
2.499999984343756E+004	1	2.633532608901717E+001	-2.633532569071765E+001	2.4578238E+000	0.000000000000000E+000
2.502999984307434E+004	1	2.636694105419030E+001	-2.636694065522950E+001	2.4579194E+000	0.000000000000000E+000
2.505999984271113E+004	1	2.639855604421549E+001	-2.639855564459165E+001	2.4576902E+000	0.000000000000000E+000
2.508999984234791E+004	1	2.643017111379406E+001	-2.643017071350053E+001	2.4575565E+000	0.000000000000000E+000
